State,Year,Type_code,Type,Gender,Age_group,Total
Assam,2001,Professional_Profile,Professional Activity,Female,30-44,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,30-44,114
Assam,2001,Professional_Profile,Retired Person,Male,30-44,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,30-44,173
Assam,2001,Professional_Profile,Professional Activity,Male,30-44,36
Assam,2001,Professional_Profile,Unemployed,Male,30-44,124
Assam,2001,Professional_Profile,Service (Private),Male,30-44,49
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Male,30-44,62
Assam,2001,Professional_Profile,Self-employed (Business activity),Male,30-44,85
Assam,2001,Professional_Profile,Public Sector Undertaking,Male,30-44,28
Assam,2001,Professional_Profile,Student,Male,30-44,6
Assam,2001,Professional_Profile,House Wife,Male,30-44,0
Assam,2001,Professional_Profile,Service (Government),Male,30-44,25
Assam,2001,Professional_Profile,Service (Government),Female,45-59,0
Assam,2001,Professional_Profile,Unemployed,Female,45-59,3
Assam,2001,Professional_Profile,Others (Please Specify),Female,45-59,12
Assam,2001,Professional_Profile,Others (Please Specify),Female,45-59,17
Assam,2001,Professional_Profile,Retired Person,Female,45-59,0
Assam,2001,Professional_Profile,Self-employed (Business activity),Female,45-59,7
Assam,2001,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Assam,2001,Professional_Profile,Professional Activity,Female,45-59,0
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Female,45-59,9
Assam,2001,Professional_Profile,Service (Private),Female,45-59,3
Assam,2001,Professional_Profile,Student,Female,45-59,0
Assam,2001,Professional_Profile,House Wife,Female,45-59,68
Assam,2001,Professional_Profile,Public Sector Undertaking,Male,45-59,17
Assam,2001,Professional_Profile,Unemployed,Male,45-59,59
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Male,45-59,43
Assam,2001,Professional_Profile,Service (Government),Male,45-59,13
Assam,2001,Professional_Profile,Others (Please Specify),Male,45-59,69
Assam,2001,Professional_Profile,Retired Person,Male,45-59,2
Assam,2001,Professional_Profile,Professional Activity,Male,45-59,15
Assam,2001,Professional_Profile,Self-employed (Business activity),Male,45-59,45
Assam,2001,Professional_Profile,House Wife,Male,45-59,0
Assam,2001,Professional_Profile,Student,Male,45-59,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,45-59,123
Assam,2001,Professional_Profile,Service (Private),Male,45-59,32
Assam,2001,Professional_Profile,Public Sector Undertaking,Female,60+,0
Assam,2001,Professional_Profile,House Wife,Female,60+,7
Assam,2001,Professional_Profile,Others (Please Specify),Female,60+,1
Assam,2001,Professional_Profile,Service (Private),Female,60+,0
Assam,2001,Professional_Profile,Service (Government),Female,60+,0
Assam,2001,Professional_Profile,Others (Please Specify),Female,60+,7
Assam,2001,Professional_Profile,Retired Person,Female,60+,0
Assam,2001,Professional_Profile,Student,Female,60+,0
Assam,2001,Professional_Profile,Unemployed,Female,60+,0
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Female,60+,1
Assam,2001,Professional_Profile,Professional Activity,Female,60+,0
Assam,2001,Professional_Profile,Self-employed (Business activity),Female,60+,0
Assam,2001,Professional_Profile,Service (Private),Male,60+,4
Assam,2001,Professional_Profile,Public Sector Undertaking,Male,60+,0
Assam,2001,Professional_Profile,Self-employed (Business activity),Male,60+,10
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Male,60+,9
Assam,2001,Professional_Profile,Professional Activity,Male,60+,0
Assam,2001,Professional_Profile,Unemployed,Male,60+,5
Assam,2001,Professional_Profile,Retired Person,Male,60+,4
Assam,2001,Professional_Profile,Others (Please Specify),Male,60+,11
Assam,2001,Professional_Profile,Service (Government),Male,60+,0
Assam,2001,Professional_Profile,House Wife,Male,60+,0
Assam,2001,Professional_Profile,Student,Male,60+,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,60+,18
Assam,2001,Social_Status,Divorcee,Female,0-100+,12
Assam,2001,Social_Status,Seperated,Female,0-100+,34
Assam,2001,Social_Status,Never Married,Female,0-100+,263
Assam,2001,Social_Status,Married,Female,0-100+,475
Assam,2001,Social_Status,Widowed/Widower,Female,0-100+,27
Assam,2001,Social_Status,Seperated,Male,0-100+,113
Assam,2001,Social_Status,Married,Male,0-100+,1032
Assam,2001,Social_Status,Widowed/Widower,Male,0-100+,36
Assam,2001,Social_Status,Divorcee,Male,0-100+,21
